video_id,penulis,tanggal,like_count,teks
mjxZeyIYeNo,@randyyoga4944,2025-06-20 09:23:02+00:00,53,"Nih aku dapet dari Chatgpt sesuai dengan Pertanyaan :
Argumen-argumen ini terdengar meyakinkan di permukaan, tetapi jika dianalisis lebih dalam, banyak yang perlu diluruskan atau dibahas lebih kritis. Mari kita telaah satu per satu secara objektif:

1. Bagi Hasil SDA ke Pemkab Raja Ampat: Rp 154 Miliar
Analisis:

Benar bahwa dana bagi hasil (DBH) dari tambang cukup besar.

Tapi anggaran besar bukan berarti tak berdampak negatif. Poin yang terlewat adalah: apakah dana tersebut betul-betul dikelola secara efisien? Apakah pembangunan yang dihasilkan sebanding dengan kerusakan alam dan sosial?

Masalah utama: DBH bersifat jangka pendek, sementara kerusakan ekologis bisa berdampak puluhan hingga ratusan tahun (terumbu karang bisa butuh 50-100 tahun untuk pulih).

2. ""Ngitung konservasi 50 tahun, tambang 20 tahun, ga imbang dong!""
Analisis:

Logika ini keliru secara fundamental. Konservasi memang harus dilihat dalam jangka panjang karena bertujuan menjaga keberlanjutan sumber daya alam.

Sebaliknya, pertambangan itu eksploratif dan eksploitatif, dan sumber daya tambang adalah non-renewable (tak terbarukan). Artinya: sekali habis, selesai.

Maka wajar konservasi dihitung jangka panjang, tambang jangka pendek.

3. ""PDRB tambang 40%, pariwisata cuma 0,4%""
Analisis:

Ini benar secara angka, tapi tidak otomatis berarti tambang lebih baik.

PDRB tinggi dari tambang bisa disebabkan karena nilai tambang yang besar, bukan karena banyak menyerap tenaga kerja atau menyentuh ekonomi rakyat kecil.

Pariwisata biasanya punya multiplier effect yang lebih merata, menggerakkan UKM, transportasi, makanan, pemandu lokal, dan lainnya.

Selain itu, pariwisata lebih berkelanjutan dalam jangka panjang dan tidak merusak ekosistem jika dikelola baik.

4. ""Zero multiplier effect? Ga mungkin""
Analisis:

Betul bahwa tidak zero, tapi seringkali kecil. Kenapa?

Tambang menggunakan alat berat, teknologi tinggi, dan tenaga kerja luar.

Profit besar mengalir ke pusat dan luar negeri, bukan lokal.

Sementara kerusakan ditinggalkan di daerah.

Jadi, multiplier effect-nya kalah jauh dibanding sektor seperti pertanian atau pariwisata di konteks daerah tertinggal atau daerah adat.

5. ""Reklamasi dan pascatambang dijamin bro!""
Analisis:

Dalam praktiknya, reklamasi sering tidak dilakukan dengan baik. Banyak kasus dana jaminan tidak cukup atau tidak digunakan sebagaimana mestinya.

Pemerintah daerah sering tidak punya kapasitas mengawasi secara optimal.

Kembali ke fungsi awalnya? Itu klaim besar. Hutan hujan tropis dan terumbu karang tidak bisa direklamasi seperti semula.

Contoh: kawasan bekas tambang bauksit dan batubara di Kalimantan tetap rusak meski ada dana reklamasi.

6. ""Good mining practice = ekosistem aman, contoh: Sorowako""
Analisis:

Sorowako memang sering dijadikan contoh praktik pertambangan ""baik"". Tapi:

PT Vale adalah perusahaan multinasional besar dengan standar tinggi, dan kasusnya tidak bisa langsung disamakan dengan tambang-tambang di Raja Ampat (yang kebanyakan bukan korporasi besar global).

Selain itu, lingkungan Sorowako tidak sama dengan Raja Ampat. Raja Ampat punya ekosistem laut super sensitif, beda dengan daratan Sulawesi.

Banyak laporan menyebutkan bahwa danau-danau di sekitar Sorowako mengalami degradasi kualitas air, meskipun tidak separah daerah lain.

7. ""Tambang hanya bisa di tempat yang ada cadangan. Indonesia punya banyak, sayang dong!""
Analisis:

Ini benar, tetapi...

Memiliki cadangan bukan berarti harus ditambang semua.

Harus ada zona larangan tambang (no-go zones), seperti kawasan konservasi, hutan lindung, wilayah adat, dan ekosistem sensitif seperti Raja Ampat.

Cadangan nikel bisa ditambang di daerah yang tidak memiliki nilai ekologis dan sosial tinggi.

KESIMPULAN
Argumen-argumen di atas menyuarakan pendekatan ekonomi jangka pendek yang keliru dalam menimbang dampak jangka panjang.

🔥 Tambang bisa menguntungkan secara kasat mata, tapi kerugiannya sering tak terlihat langsung.

Raja Ampat adalah aset global dan nasional. Menambang di wilayah ini, meskipun menghasilkan PAD atau PDRB tinggi, bisa merusak modal alam dan sosial yang jauh lebih berharga jika dikelola dengan konservatif dan berkelanjutan."
mjxZeyIYeNo,@turretkilljoy7273,2025-06-20 09:22:32+00:00,17,"poin ke 5 ini sama kyak yg ditanyakan greenpeace kepada gus ulil kemarin, tinggal jawab dimana bekas tambang yg berhasil dikembalikan dalam keadaan baik, hutan kembali, air kembali, lubang bekas tambang diurug, resiko longsor tidak ada, tinggal jawab malah muter muter dan ngatain wahabi, emang rada kocak yg pro tambang ini, pertanyaan sesimple ini gk bisa jawab ya berarti peraturan yg dibikin pemerintah cuma jadi wacana doang, gk ada bukti nyata dilapangan"
mjxZeyIYeNo,@samuelputra7195,2025-06-20 09:18:22+00:00,0,"Opini gw ya Indonesia ini udah terlambat untuk industrialisasi, kenapa ? karena issue lingkungan udah jadi hal yan menjadi concern utama setiap negara.
Ini pemikiran konyol gw ya mungkin klo kita udah fokus ke industrialisasi & hilirisasi kisaran tahun 60/70 mungkin di tahun ini kita udah fokus ke green economy & recovery alam2 bekas eksploitasi dan fokus ke digitalisasi dan perkuat ekonomi digital.

Opini gw negara kita udah diposisi terlambat dan serba salah sih

Ini pemikiran konyol gw ya, gw gk pinter2 banget maaf."
mjxZeyIYeNo,@WokPedia,2025-06-20 09:16:47+00:00,3,"Istilah ""wahabi lingkungan"" sering dipakai secara sarkastik untuk menyebut kelompok atau individu yang fanatik dalam memperjuangkan isu-isu lingkungan, sampai cenderung eksklusif, Di satu sisi, militansi mereka kadang dibutuhkan untuk menggugah kesadaran,di sisi lain, sikap yang terlalu keras justru bisa mengalienasi publik dan menghambat kolaborasi yang lebih luas. Pendekatan yang bijak tetaplah mengedepankan keberimbangan antara prinsip kuat dan komunikasi yang inklusif."
mjxZeyIYeNo,@galang6243,2025-06-20 09:13:34+00:00,0,"Anda wahabi kepintaran!1! 1!! 

Mengapa anda sangat menolak keb0d0han seakan-akan keb0d0han tidak boleh eksis sama sekali"
mjxZeyIYeNo,@TuyulTua-w8j,2025-06-20 09:04:17+00:00,0,"NGANU EMANG UDAH BOBROK
ADA ISLAM LIBERAL
ADA YG JADI AGEN ISRAEL 
BANYAK YANG AQIDAH NYA RUSAK"
mjxZeyIYeNo,@mohammadreza9591,2025-06-20 08:55:58+00:00,0,Yang dukung tambang liar di Raja Ampat memang pada sakit otak dan gak punya empati bahkan lebih mentingin cuan daripada nasib masyarakat di bumi yang kena dampak dari tambang liar yang merusak laut. Mereka hanyalah para penyembah dinasti Mulyono yang lebih suka biota laut rusak bahkan mati daripada kelestarian lingkungan bagi masa depan.
qN3axfU1Geo,@Afkf-r7l,2025-06-20 01:24:53+00:00,1,Negara ini mengalami kemunduran dari revolusi industri kembali mnggerus alam lagi. Makanya wahai penguasa kalo kalian gak mampu menciptakan lapangan kerja bagi rakyat benahi birokrasi supaya investor asing buka banyak industri di negara ini
JgF-A4rA1s8,@alim5787,2025-06-19 17:59:01+00:00,0,"Saran kawan"" Tempo sekalian bahas yang ga lama setelah rame isu ini.. 
Isu penambang migas di laut pulau kangean madura (masih tahap survei seismik oleh PT. KEI) 
Yang sejak kemarin lusa sudah turun aksi semua kalangan di kangean untuk menolak rencana tersebut"
JgF-A4rA1s8,@pak_gabe64,2025-06-19 14:20:17+00:00,0,"Gagal di pulau Galang Kepri lanjut ke Raja 4, semua di rusak demi uang masuk memanfaatkan kekuasaan."
qN3axfU1Geo,@melodikyva29,2025-06-19 07:02:18+00:00,1,Kenapa ya pemangku kebijakan itu semuanya serakah ya dengan dalih perekonomian ini itulah
qN3axfU1Geo,@kinglibzzy7712,2025-06-19 02:58:24+00:00,0,"Tambang itu ada reklamasi ,, sebelum tambang itu beroprasi , perusahan wajib menyetor dana jaminan reklamasi terlebih dahulu ke pemerintah. 😅"
JgF-A4rA1s8,@planet3228,2025-06-19 01:33:00+00:00,0,Rakyat pancasila dibelakang pak jokowi bersatu mendukung bahlil demi kemakmuran ekonominya meroket terus
qN3axfU1Geo,@tjoifilmworks,2025-06-18 19:53:39+00:00,1,"Selama sistem politik kita masih membutuhkan biaya besar tanpa batasan yang jelas dari kebijakan negara, mafia politik akan terus mendapat untung. Hal ini tentu saya rasa seperti lingkaran setan. Calon pejabat mengeluarkan triliunan untuk kampanye demi menang, lalu setelah menjabat, mereka sibuk ""balik modal"". Saya tak heran sedikitpun kalau judi online, tambang ilegal, dan kebijakan ngawur masih merajalela di Indonesia."
qN3axfU1Geo,@nauvalrmdn4846,2025-06-18 19:25:26+00:00,1,"Gue pengen ikut jelasin bang soal lu pake kaos Uni Soviet di video ini. 

Hey anda yang cuma tau lambang Palu Arit = PKI. Asal lu tau ya, itu kaos Timnas Uni Soviet.

Dan ini yg gue tangkep kenapa Bang ferry pake Kaos Timnas Uni soviet. 

Gini ya ,dalam sejarah tahun 61-62, Operasi Trikora, Pembebasan (Perebutan) Irian Barat (Papua) dari Belanda. 
Itu Militer Indonesia kollab dengan Militer Uni Soviet mengalahkan Belanda. 
Bantuan Uni soviet tidak tanggung2 , mengirim bantuan alutsista beserta tenaga ahlinya. 
Seandainya waktu itu gak pake alutsistanya Uni soviet, 
Negara kita bisa apa bro ? 
Bisa kah ngusir marinir2 Belanda yang dapat pelatihan di amerika dan alutsistanya juga di amerika. 
Mustahil.
Kalo seandainya Papua ,yang termasuk juga raja ampat didalamnya. Gak berhasil direbut ama NkRi, paling udah jadi persemakmuran Belanda hari ini,bukan wilayah NKRI. Dan lu kagak bakal ngerasa Raja ampat itu bagian dari negara lo. Jadi bersyukurlah dan akuilah Bahwa Uni soviet yang komunis itu membantu kita sebagai bangsa dengan membantu merebut irian barat dari Belanda.

Tapi jangan tolol juga kek pemerintah ,Bahlil Bahlul Tolol. 
Raja ampat ""dikelola"" NKri malah di rusak. 
Mending ""balikin"" aja ke Belanda. Mungkin Belanda akan berlaku lebih baik ke raja ampat dari pada Nkri.

Kalo apa yg gue utarakan, mau di bantah, 
Silahkan Cari Buku atau googling,wikipedia atau chatgpt,grok ,deepseek. Terserah dah. Ini sejarah jelas. 
Bahwa memang terjadi koalisi Indonesia - Uni Soviet merebut Irian barat. 
Kecuali lo liat buku sejarah di sekolah2 SD ,Smp, SMA. Seinget gue gak ada pembahasan ttg ""bantuan Uni Soviet"" , karena memang tolol pemerintah kita. Segala yang berbau komunis, dihilangin semua. Bahkan kalo itu baik. 

Dan ini bang yang gue tangkap kenapa loe pake kaos timnas uni soviet ,dengan lambang palu arit di dada. 
Bahwa lu mau menyampaikan secara implisit sejarah Operasi Trikora.

Terima kasih bang Ferry Irwandi. Telah menyadarkan kita semua"
qN3axfU1Geo,@f2p337,2025-06-18 16:53:13+00:00,0,"entah kenapa tiap dengerin berita tentang pencemaran dan perusakan alam rasanya sedih dan sakit hati, yaa meskipun kita ga bisa kontribusi banyak tapi selalu ada harapan dan keinginan untuk alam tetap lestari"
JgF-A4rA1s8,@rusmansolomansoloman2745,2025-06-18 16:42:32+00:00,0,Tempo selalu terdepan. Sukses jurnalis tempo
JgF-A4rA1s8,@agussugeng9023,2025-06-18 13:10:00+00:00,0,"Siapapun dia, jika ada menteri2 terlibat dlm perusakan linhkungan wilayah RAJA AMPAT, harus mundur secepatnya sblm dipecat. Seluruh rakyat di negeri ini sdh SANGAT TAHU PERSIS siapa2 dia...!!! Hrs di Singkitkan dr Kabinet MP. Jangan ditunda lagi. Darurat perusaksn lingkungan."
JgF-A4rA1s8,@zkhier,2025-06-18 12:11:22+00:00,0,Pemerintah pusat dan daerah bersinergi di bawah kepemimpinan Bahlil menjaga aktivitas tambang yang ramah lingkungan dan meningkatkan kesejahteraan masyarakat Raja Ampat secara berkelanjutan
JgF-A4rA1s8,@rizkyberkah3370,2025-06-18 12:06:48+00:00,0,"Menteri Bahlil bersama gubernur dan bupati pastikan bahwa kegiatan tambang berjalan lancar dengan pengawasan ketat, menjawab keresahan masyarakat lewat fakta dan transparansi data lapangan."
qN3axfU1Geo,@anduwijaya5869,2025-06-18 11:55:50+00:00,0,Antara orang yg berkepentingan dapet bagian yg gede/mereka dapet tekanan tentang suatu informasi yang kalo mereka melawan bakal jadi bumerang buat mereka sendiri - opini liar gw aja si :v
JgF-A4rA1s8,@zizihania,2025-06-18 11:39:19+00:00,0,Bahlil memberikan contoh bahwa mendengarkan suara masyarakat adalah inti dari pembangunan yang berkeadilan.
JgF-A4rA1s8,@nasofficial9724,2025-06-18 10:36:07+00:00,0,Masyarakat dan pemerintah daerah menyampaikan dukungan penuh kepada Menteri Bahlil agar tambang Gag Nikel dapat beroperasi sesuai regulasi dan memberikan manfaat optimal
JgF-A4rA1s8,@sptrakori_official-v1z,2025-06-18 10:34:13+00:00,0,Kegiatan tambang Gag Nikel mendapat dukungan warga dan pejabat daerah berkat pengawasan ketat yang diterapkan Menteri Bahlil dan jajarannya
JgF-A4rA1s8,@ElmiraDiamantha,2025-06-18 10:33:40+00:00,0,"Bahlil hadir memantau kondisi tambang, membuktikan komitmen pemerintah dalam menjaga operasi tambang yang seimbang antara keuntungan ekonomi dan kelestarian lingkungan"
JgF-A4rA1s8,@bubugemezz,2025-06-18 10:33:14+00:00,0,Bahlil berkoordinasi intensif dengan pemerintah daerah untuk memastikan operasi tambang sesuai regulasi dan mendukung pembangunan berkelanjutan di Raja Ampat
qN3axfU1Geo,@biyarkhan9729,2025-06-18 10:00:11+00:00,0,"Sebenernya alam sudah menyediakan untuk manusia,gak salah klo ada pertambangan,yang jadi masalah,tambang bukan buat kemakmuran rakyat,tapi buat pejabat"
qN3axfU1Geo,@HenriGrag,2025-06-18 06:02:12+00:00,1,"Ayo kita selamatkan raja ampat untuk anak cucu kita dimasa depannya hentikan penambangan di raja ampat 
Selamatakan warisan sang pencipta bersihkan mafia2 tambang di bumi negara kita demi anak cucunya"
qN3axfU1Geo,@praditazee6386,2025-06-18 05:41:20+00:00,1,sayang sekali negara ini begitu kaya dan berjaya tetapi pemerintah tidak mau mengedepankan kesejahteraan rakyatnya malah buat gemukin perut sendiri....
qN3axfU1Geo,@OMgunzOfficial,2025-06-18 04:01:56+00:00,0,Raja Ampat di Kuasai dan si rusak oleh RAJA JAWA dkk
JgF-A4rA1s8,@adeevakhansarafani3591,2025-06-18 03:14:27+00:00,0,"Masyarakat Pulau Gag merasa didengar oleh Menteri Bahlil, yang memastikan bahwa keputusan pengelolaan tambang mempertimbangkan kesejahteraan mereka dan kelestarian alam"
JgF-A4rA1s8,@Raylaicaii,2025-06-18 02:35:46+00:00,0,Masyarakat lokal mendukung Menteri Bahlil yang terus melakukan inspeksi dan pengawasan demi menjaga keberlangsungan hidup dan lingkungan di Pulau Gag
JgF-A4rA1s8,@AiylsaDefneSezen,2025-06-18 02:23:06+00:00,0,Kebijakan Pak Menteri adalah menjaga ekosistem sambil tetap membuka ruang hidup bagi warga sekitar kawasan tambang
JgF-A4rA1s8,@Talitalea23,2025-06-17 22:53:33+00:00,0,"Keputusan final soal tambang akan mengacu pada laporan resmi dan suara masyarakat, bukan tekanan politik atau media sosial."
JgF-A4rA1s8,@hiikiara,2025-06-17 22:11:37+00:00,0,"Bahlil menunjukkan sikap negarawan, tidak terprovokasi, dan tetap fokus pada solusi yang terbaik bagi semua pihak"
JgF-A4rA1s8,@izaared,2025-06-17 22:07:21+00:00,0,Pak Bahlil membuktikan bahwa kebijakan energi dan tambang bisa berjalan inklusif dan partisipatif.
qN3axfU1Geo,@revenrachel7394,2025-06-17 15:16:25+00:00,0,"Sederhananya gini loh, Arab aja yg sumberdaya minyaknya sangat sangat menguntungkan dan sudah terbukti berpuluh-puluh Tahun mulai beralih ke pembangunan pariwisata dengan berupaya memudahkan regulasi/memudahkan turis dateng kesana, sekarang kita yg kaya akan keindahan alam malah memilih keuntungan purba dan singkat ""pertambangan""😢"
qN3axfU1Geo,@armenzulkarnain6376,2025-06-17 14:45:19+00:00,0,"Bahlil sejak lama ditenggarai orang yang berada dalam pusaran tambang nikel menurut statement Greenpeace.

Di lain sisi, rezim Prabowo berutang pada oligarki saat pilpres yang sekarang ini meminta imbal jasa dari penambangan nikel. 

Belum lagi dari gerbong genk Solo yang juga ingin icip-icip kekayaan alam dari Indonesia Timur ini. 

Celakanya industri penambangan nikel yang mengesampingkan kelestarian alam, hanya bertujuan secepat-cepatnya memperoleh hasil, keruk, kirim ke smelter, jual ke China yang hasil finalnya cuan. 

Berapa persen yang diperoleh Raja Ampat dari nikel nya? Masyarakat lokal tidak dapat apa².

Jauh lebih menguntungkan bagi masyarakat lokal bila fokus ke industri pariwisata & maritim yang berkelanjutan puluhan hingga ratusan tahun. 

Sialnya hanya sedikit gema penolakan masyarakat lokal di media sosial & orang Indonesia dari wilayah Jawa, Sulawesi, Maluku, Kalimantan & Sumatera tidak protes (mungkin tidak mengerti) akan isu lingkungan ini."
qN3axfU1Geo,@SyarifMuhammadalvian,2025-06-17 09:57:49+00:00,0,"“Gue setuju banget sama apa yang Ferry bilang nih. Pemerintah sebenarnya udah ngeh soal risiko tambang nikel vs pelestarian Raja Ampat jauh sebelum video ini jadi viral.

Tapi, beritanya baru nyebar luas setelah Ferry dan publik ramai ngomongin makanya izin 4 tambang dicabut, pengawasan diperketat, dan ada audit lapangan dari KLHK & Kementerian ESDM  .

Intinya:

1. Jadi gak salah kalau dorong nikel, tapi harus clean mining yang serius dan transparan.

2.Pemerintah nunjukin niat baik: batalkan izin di geopark, monitor Gag Nikel di luar area, dan siap restorasi lingkungan.

3. Suara publik dan tokoh kayak Ferry itu nge-push eksekusi biar makin cepat dan nyata.

Jadi semoga suara kayak ini bisa ngebuat otoritas gak cuma berhenti di kebijakan, tapi beneran eksekusi di lapangan. Raja Ampat harus dijaga bareng, bukan modal ngomong doang! 💪🌿”"
JgF-A4rA1s8,@xyz3894,2025-06-17 09:04:53+00:00,1,"Pulau kena guyur hujan aja ,laut pinggiran jadi cokelat apalagi bertahun tahun nanti 😅 bolong itu pulau dan nikel nya di lebur di smelter pnya china 😂 sama aja jual mentah ke china"
qN3axfU1Geo,@hujatan_bola,2025-06-17 09:03:58+00:00,1,"Kenapa sih waktu viral baru semua pada membicarakannya, kenapa gak dari dulu aktifis likungan itu pada pergi ke raja ampat lalu lakukan pendampingan ke masyarakat sekitar untuk menolak pertambangan tersebut, berarti aktifis juga tidak peduli, mereka hanya koar koar disaat lingkungan sudah pada rusak. Atau masyarakat sekitar sudah dibayar agar menyetujui aktifiktas tambang tersebut dilakukan?"
qN3axfU1Geo,@kazenokenshin1405,2025-06-17 08:04:14+00:00,0,"Sangat amat berharap orang2 kayak ferry bisa dijakin ngobrol sama presiden buat ngewakilin generasi muda ,tapi ga tau gimna cara biar bisa masuk radar presiden buat diskusi"
qN3axfU1Geo,@garrykuswandi3459,2025-06-17 07:56:56+00:00,0,"Gue tidak membela penambang, tapi cara lo menghitung terlalu amatir. Banyak aspek yang sebenernya ga lo pertimbangkan. Lo bahkan belum research perputaran uang ratusan triliun itu masuk ke kantong siapa dan siapa aja ultimate beneficial owner (bukan beneficial owner biasa) dari pendapatan turisme di Raja Ampat. Sekitar 95% tourism provider adalah perusahaan asing (dominan Singapur & USA). Berarti, setiap penghasilan di Raja Ampat (jika asumsi 446T) akan dikonversi menjadi kurs asing juga dan memperparah nilai IDR. Bandingkan jika ini dikelola oleh PT Gag Nikel, anak perusahaan PT Antam Tbk. Jelas dividennya berputar di domestik dan sangat mudah untuk direinvestasikan. Belum lagi bericara penyerapan tenaga kerja yang sangat banyak, jika dibanding turisme yang hanya dinikmati oleh beberapa investor asing."
qN3axfU1Geo,@anggasiloanus2776,2025-06-17 07:45:28+00:00,0,"Cuma bangun Jawa sja, karena pembangunan cuma di jawa"
qN3axfU1Geo,@noumanem,2025-06-17 05:23:19+00:00,1,"Jadi intinya apa temen2?

The deal is for themselves.

Kecil (untungnya) buat negara, besar buat mereka.
Besar (efeknya) untuk negara, bodo amat buat mereka.


Pasti hidup mereka dihantui oleh utang mengutang milyaran. Utang duit utang budi sama penjahat. Otak dan hati mereka pasti awalnya sudah terkontaminasi uang yg hukumnya abu2, sampe akhirnya ketagihan uang haram.

Sorry gw gkbs lagi berfikir positif atau bahkan jika disuruh pake logika klo ngomongin ulah pejabat2 tamak.


Liat Sulawesi yg udah rusak aja sedih inget gunung di kampung halaman yg udah dikeruk dari puluhan tahun yg lalu dg kecepatan slow, eh skrg bupati baru makin jor2an ngeruknya. 🤬"
JgF-A4rA1s8,@firsasjahdial1399,2025-06-17 04:41:45+00:00,0,"sudah pasti rusak jika ada penambangan, mau apapun berkilah nya"
JgF-A4rA1s8,@LearnWithVita,2025-06-17 01:28:01+00:00,1,ya Allahh lindungilah semua jurnalis tempo dan siapapun yang mendukung kebaikan
qN3axfU1Geo,@MrSimply777,2025-06-16 23:57:04+00:00,0,"Bang, kalau terkait panas bumi atau geotermal. Mohon bikin analisis nya Bang. Kalo menurutku pribadi geotermal sangat baik untuk energi bersih di masa depan, tapi selalu di tolak sama LSM Lingkungan. Padahal ini potensi yg baik di banding energi fosil saat ini."
qN3axfU1Geo,@m.maulanadedenzaelani7556,2025-06-16 21:48:15+00:00,0,Boikot bahlil tujuh turunan
JgF-A4rA1s8,@adysetyawan31,2025-06-16 18:50:04+00:00,0,"dari dulu tempo konsisten bikin gaduh, dalam hal positif buat mereka wkwkwk... tp pemerintah skrang ternyata ngeri juga yaa"
qN3axfU1Geo,@MozanaAmoz,2025-06-16 15:45:14+00:00,0,Hentikan perusakan alam pak
JgF-A4rA1s8,@mobok9954,2025-06-16 14:03:00+00:00,2,"kacau ini gak boleh ditambang ternyata, rusak pulau"
JgF-A4rA1s8,@DaniSaepullah,2025-06-16 14:02:04+00:00,2,Apresiasi tempo ❤❤❤❤
JgF-A4rA1s8,@msmunir2012,2025-06-16 11:31:13+00:00,0,"jelas-jelas merusak alam, masih aja diberi ijin. Apa karena UM nya apa cukup gede? semoga ada solusi yang bijak"
qN3axfU1Geo,@kamera360ku,2025-06-16 10:42:39+00:00,0,"Kanal ini harus di subcribe sih,krn mewakili rakyat bersuara.. DPR mah suara oligarki"
